"789";"Morin";"0.037";"US"
"790";"Gillespie";"0.037";"US"
"791";"Fuentes";"0.037";"US"
"792";"Tillman";"0.037";"US"
"793";"Sanford";"0.037";"US"
"794";"Bentley";"0.037";"US"
"795";"Peck";"0.037";"US"
"796";"Key";"0.037";"US"
"797";"Salas";"0.037";"US"
"798";"Rollins";"0.037";"US"
"799";"Gamble";"0.037";"US"
"800";"Dickson";"0.037";"US"
"801";"Battle";"0.037";"US"
"802";"Santana";"0.037";"US"
"803";"Cabrera";"0.037";"US"
"804";"Cervantes";"0.037";"US"
"805";"Howe";"0.037";"US"
"806";"Hinton";"0.037";"US"
"807";"Hurley";"0.037";"US"
"808";"Spence";"0.037";"US"
"809";"Zamora";"0.037";"US"
"810";"Yang";"0.037";"US"
"811";"Mcneil";"0.037";"US"
"812";"Suarez";"0.037";"US"
"813";"Case";"0.037";"US"
"814";"Petty";"0.037";"US"
"815";"Gould";"0.037";"US"
"816";"Mcfarland";"0.037";"US"
"817";"Sampson";"0.037";"US"
"818";"Carver";"0.037";"US"
"819";"Bray";"0.037";"US"
"820";"Rosario";"0.037";"US"
"821";"Macdonald";"0.037";"US"
"822";"Stout";"0.037";"US"
"823";"Hester";"0.037";"US"
"824";"Melendez";"0.037";"US"
"825";"Dillon";"0.037";"US"
"826";"Farley";"0.037";"US"
"827";"Hopper";"0.037";"US"
"828";"Galloway";"0.037";"US"
"829";"Potts";"0.037";"US"
"830";"Bernard";"0.037";"US"
"831";"Joyner";"0.035";"US"
"832";"Stein";"0.035";"US"
"833";"Aguirre";"0.035";"US"
"834";"Osborn";"0.035";"US"
"835";"Mercer";"0.035";"US"
"836";"Bender";"0.035";"US"
"837";"Franco";"0.035";"US"
"838";"Rowland";"0.035";"US"
"839";"Sykes";"0.035";"US"
"840";"Benjamin";"0.035";"US"
"841";"Travis";"0.035";"US"
"842";"Pickett";"0.035";"US"
"843";"Crane";"0.035";"US"
"844";"Sears";"0.035";"US"
"845";"Mayo";"0.035";"US"
"846";"Dunlap";"0.035";"US"
"847";"Hayden";"0.035";"US"
"848";"Wilder";"0.035";"US"
"849";"Mckay";"0.035";"US"
"850";"Coffey";"0.035";"US"
"851";"Mccarty";"0.035";"US"
"852";"Ewing";"0.035";"US"
"853";"Cooley";"0.035";"US"
"854";"Vaughan";"0.035";"US"
"855";"Bonner";"0.035";"US"
"856";"Cotton";"0.035";"US"
"857";"Holder";"0.035";"US"
"858";"Stark";"0.035";"US"
"859";"Ferrell";"0.035";"US"
"860";"Cantrell";"0.035";"US"
"861";"Fulton";"0.035";"US"
"862";"Lynn";"0.035";"US"
"863";"Lott";"0.035";"US"
"864";"Calderon";"0.035";"US"
"865";"Rosa";"0.035";"US"
"866";"Pollard";"0.035";"US"
"867";"Hooper";"0.035";"US"
"868";"Burch";"0.035";"US"
"869";"Mullen";"0.035";"US"
"870";"Fry";"0.035";"US"
"871";"Riddle";"0.035";"US"
"872";"Levy";"0.035";"US"
"873";"David";"0.035";"US"
"874";"Duke";"0.035";"US"
"875";"Odonnell";"0.035";"US"
"876";"Guy";"0.035";"US"
"877";"Michael";"0.035";"US"
"878";"Britt";"0.035";"US"
"879";"Frederick";"0.035";"US"
"880";"Daugherty";"0.035";"US"
"881";"Berger";"0.035";"US"
"882";"Dillard";"0.035";"US"
"883";"Alston";"0.035";"US"
"884";"Jarvis";"0.035";"US"
"885";"Frye";"0.035";"US"
"886";"Riggs";"0.035";"US"
"887";"Chaney";"0.035";"US"
"888";"Odom";"0.032";"US"
"889";"Duffy";"0.032";"US"
"890";"Fitzpatrick";"0.032";"US"
"891";"Valenzuela";"0.032";"US"
"892";"Merrill";"0.032";"US"
"893";"Mayer";"0.032";"US"
"894";"Alford";"0.032";"US"
"895";"Mcpherson";"0.032";"US"
"896";"Acevedo";"0.032";"US"
"897";"Donovan";"0.032";"US"
"898";"Barrera";"0.032";"US"
"899";"Albert";"0.032";"US"
"900";"Cote";"0.032";"US"
"901";"Reilly";"0.032";"US"
"902";"Compton";"0.032";"US"
"903";"Raymond";"0.032";"US"
"904";"Mooney";"0.032";"US"
"905";"Mcgowan";"0.032";"US"
"906";"Craft";"0.032";"US"
"907";"Cleveland";"0.032";"US"
"908";"Clemons";"0.032";"US"
"909";"Wynn";"0.032";"US"
"910";"Nielsen";"0.032";"US"
"911";"Baird";"0.032";"US"
"912";"Stanton";"0.032";"US"
"913";"Snider";"0.032";"US"
"914";"Rosales";"0.032";"US"
"915";"Bright";"0.032";"US"
"916";"Witt";"0.032";"US"
"917";"Stuart";"0.032";"US"
"918";"Hays";"0.032";"US"
"919";"Holden";"0.032";"US"
"920";"Rutledge";"0.032";"US"
"921";"Kinney";"0.032";"US"
"922";"Clements";"0.032";"US"
"923";"Castaneda";"0.032";"US"
"924";"Slater";"0.032";"US"
"925";"Hahn";"0.032";"US"
"926";"Emerson";"0.032";"US"
"927";"Conrad";"0.032";"US"
"928";"Burks";"0.032";"US"
"929";"Delaney";"0.032";"US"
"930";"Pate";"0.032";"US"
"931";"Lancaster";"0.032";"US"
"932";"Sweet";"0.032";"US"
"933";"Justice";"0.032";"US"
"934";"Tyson";"0.032";"US"
"935";"Sharpe";"0.032";"US"
"936";"Whitfield";"0.032";"US"
"937";"Talley";"0.032";"US"
"938";"Macias";"0.032";"US"
"939";"Irwin";"0.032";"US"
"940";"Burris";"0.032";"US"
"941";"Ratliff";"0.032";"US"
"942";"Mccray";"0.032";"US"
"943";"Madden";"0.032";"US"
"944";"Kaufman";"0.032";"US"
"945";"Beach";"0.032";"US"
"946";"Goff";"0.032";"US"
"947";"Cash";"0.032";"US"
"948";"Bolton";"0.032";"US"
"949";"Mcfadden";"0.032";"US"
"950";"Levine";"0.032";"US"
"951";"Good";"0.032";"US"
"952";"Byers";"0.032";"US"
"953";"Kirkland";"0.032";"US"
"954";"Kidd";"0.032";"US"
"955";"Workman";"0.032";"US"
"956";"Carney";"0.032";"US"
"957";"Dale";"0.032";"US"
"958";"Mcleod";"0.032";"US"
"959";"Holcomb";"0.032";"US"
"960";"England";"0.032";"US"
"961";"Finch";"0.032";"US"
"962";"Head";"0.030";"US"
"963";"Burt";"0.030";"US"
"964";"Hendrix";"0.030";"US"
"965";"Sosa";"0.030";"US"
"966";"Haney";"0.030";"US"
"967";"Franks";"0.030";"US"
"968";"Sargent";"0.030";"US"
"969";"Nieves";"0.030";"US"
"970";"Downs";"0.030";"US"
"971";"Rasmussen";"0.030";"US"
"972";"Bird";"0.030";"US"
"973";"Hewitt";"0.030";"US"
"974";"Lindsay";"0.030";"US"
"975";"Le";"0.030";"US"
"976";"Foreman";"0.030";"US"
"977";"Valencia";"0.030";"US"
"978";"Oneil";"0.030";"US"
"979";"Delacruz";"0.030";"US"
"980";"Vinson";"0.030";"US"
"981";"Dejesus";"0.030";"US"
"982";"Hyde";"0.030";"US"
"983";"Forbes";"0.030";"US"
"984";"Gilliam";"0.030";"US"
"985";"Guthrie";"0.030";"US"
"986";"Wooten";"0.030";"US"
"987";"Huber";"0.030";"US"
"988";"Barlow";"0.030";"US"
"989";"Boyle";"0.030";"US"
"990";"Mcmahon";"0.030";"US"
"991";"Buckner";"0.030";"US"
"992";"Rocha";"0.030";"US"
"993";"Puckett";"0.030";"US"
"994";"Langley";"0.030";"US"
"995";"Knowles";"0.030";"US"
"996";"Cooke";"0.030";"US"
"997";"Velazquez";"0.030";"US"
"998";"Whitley";"0.030";"US"
"999";"Noel";"0.030";"US"
"1000";"Vang";"0.030";"US"
